slip_angle [rad],slip_ratio [-],Fx [N],Fy [N],Fz [N],w [rad/s]
-1.3308,-0.2,-0.0925703,0.815196,1,16
-1.3208,-0.2,-0.0931727,0.815435,1,16
-1.3108,-0.2,-0.0937846,0.815678,1,16
-1.3008,-0.2,-0.0944061,0.815923,1,16
-1.2908,-0.2,-0.0950376,0.816172,1,16
-1.2808,-0.2,-0.0956793,0.816423,1,16
-1.2708,-0.2,-0.0963313,0.816678,1,16
-1.2608,-0.2,-0.096994,0.816936,1,16
-1.2508,-0.2,-0.0976677,0.817197,1,16
-1.2408,-0.2,-0.0983525,0.817462,1,16
-1.2308,-0.2,-0.0990489,0.81773,1,16
-1.2208,-0.2,-0.0997569,0.818001,1,16
-1.2108,-0.2,-0.100477,0.818276,1,16
-1.2008,-0.2,-0.10121,0.818555,1,16
-1.1908,-0.2,-0.101955,0.818837,1,16
-1.1808,-0.2,-0.102713,0.819123,1,16
-1.1708,-0.2,-0.103485,0.819413,1,16
-1.1608,-0.2,-0.10427,0.819707,1,16
-1.1508,-0.2,-0.105069,0.820004,1,16
-1.1408,-0.2,-0.105883,0.820306,1,16
-1.1308,-0.2,-0.106712,0.820611,1,16
-1.1208,-0.2,-0.107556,0.820921,1,16
-1.1108,-0.2,-0.108415,0.821235,1,16
-1.1008,-0.2,-0.109291,0.821553,1,16
-1.0908,-0.2,-0.110183,0.821876,1,16
-1.0808,-0.2,-0.111092,0.822203,1,16
-1.0708,-0.2,-0.112019,0.822534,1,16
-1.0608,-0.2,-0.112964,0.822871,1,16
-1.0508,-0.2,-0.113927,0.823212,1,16
-1.0408,-0.2,-0.11491,0.823557,1,16
-1.0308,-0.2,-0.115912,0.823908,1,16
-1.0208,-0.2,-0.116934,0.824263,1,16
-1.0108,-0.2,-0.117977,0.824624,1,16
-1.0008,-0.2,-0.119042,0.824989,1,16
-0.990796,-0.2,-0.120128,0.82536,1,16
-0.980796,-0.2,-0.121238,0.825737,1,16
-0.970796,-0.2,-0.122371,0.826118,1,16
-0.960796,-0.2,-0.123529,0.826505,1,16
-0.950796,-0.2,-0.124711,0.826898,1,16
-0.940796,-0.2,-0.12592,0.827296,1,16
-0.930796,-0.2,-0.127155,0.8277,1,16
-0.920796,-0.2,-0.128418,0.82811,1,16
-0.910796,-0.2,-0.129709,0.828526,1,16
-0.900796,-0.2,-0.13103,0.828949,1,16
-0.890796,-0.2,-0.132381,0.829377,1,16
-0.880796,-0.2,-0.133764,0.829811,1,16
-0.870796,-0.2,-0.13518,0.830252,1,16
-0.860796,-0.2,-0.136629,0.830699,1,16
-0.850796,-0.2,-0.138114,0.831153,1,16
-0.840796,-0.2,-0.139635,0.831614,1,16
-0.830796,-0.2,-0.141193,0.832081,1,16
